Recency,Frequency,Monetary,Cluster_KMeans,Cluster_Agglo,Cluster_DBSCAN,Cluster_MeanShift,Cluster_GMM
-0.6351945140295978,-0.361411875164371,-0.5042746383489517,0,0,3,1,0
2.0948540190582814,0.0597549167415828,0.3588600706583877,1,2,2,2,2
0.524826108088329,-0.361411875164371,-0.4988048108982735,0,0,3,1,0
-0.8651986028978075,-0.361411875164371,-0.1082098197871601,0,0,3,1,0
-0.7351962917983846,-0.361411875164371,0.2206552605851587,2,1,1,0,1
-0.5951938029220831,0.6533561702237206,0.6745053971499264,2,1,1,0,1
0.834831619171568,-0.9550131286465088,-1.059641957425815,1,2,2,2,2
-0.3451893585001161,0.0597549167415828,-0.4507803622023233,0,0,3,1,0
-0.7051957584677486,-0.9550131286465088,-0.98057956567397,0,0,3,1,0
-0.7651968251290207,0.8790328929324327,0.8786183825782268,2,1,1,0,1
-0.7351962917983846,-0.9550131286465088,-2.0703202652049297,0,0,3,1,0
0.6648285969646305,-0.9550131286465088,-0.5024814758085027,1,2,2,2,2
-0.6751952251371125,0.3864372603459435,0.1117728031057731,2,1,1,0,1
1.1948380191392003,-0.361411875164371,-0.7904086847061454,1,2,2,2,2
-0.8651986028978075,0.3864372603459435,-0.0563474562695205,2,1,1,0,1
1.6048453079912264,-0.9550131286465088,-1.6897778282005456,1,2,2,2,2
-0.3351891807232374,1.4012053057340357,1.220603480367752,3,3,0,3,3
-0.815197714013414,-0.9550131286465088,-0.5496230769155827,0,0,3,1,0
-0.2751881140619653,-0.9550131286465088,-0.6637378682388585,0,0,3,1,0
-0.6751952251371125,0.0597549167415828,0.1401695974572364,2,1,1,0,1
-0.005183314086241,0.0597549167415828,0.4347011625884025,2,1,1,0,1
-0.4051904251613882,-0.361411875164371,0.5956754410412818,2,1,1,0,1
0.3648232636582701,-0.9550131286465088,0.6247542456791656,0,0,3,1,0
0.0348173970212736,0.0597549167415828,1.027004191493672,2,1,1,0,1
-0.3551895362769948,-0.9550131286465088,0.3232145894368345,0,0,3,1,0
-0.8351980695671714,2.800074851207988,1.9125598807447204,3,3,0,3,3
0.7648303747334173,0.0597549167415828,-0.4929655420178463,1,2,2,2,2
-0.3551895362769948,-0.9550131286465088,-0.955825662062022,0,0,3,1,0
2.33485828570337,-0.9550131286465088,-1.0125723983745665,1,2,2,2,2
-0.9151994917822008,0.6533561702237206,0.4289397318045991,2,1,1,0,1
-0.7451964695752633,1.2469574237058587,0.88253883601227,2,1,1,0,1
1.554844419106833,-0.9550131286465088,-0.6821184303744746,1,2,2,2,2
-0.3451893585001161,0.3864372603459435,-0.2910418966729282,2,1,1,0,1
-0.1851865140700572,-0.9550131286465088,-1.2668074791538628,0,0,3,1,0
-0.6151941584758405,0.0597549167415828,0.2589166514359148,2,1,1,0,1
-0.8551984251209288,-0.361411875164371,1.174092438711979,2,1,1,0,1
0.304822196996998,0.3864372603459435,1.1466054200094091,2,1,1,0,1
-0.9051993140053222,1.2469574237058587,1.061913745218681,3,3,0,3,3
-0.69519558069087,1.8938009383205248,1.7254138078929937,3,3,0,3,3
0.2748216636663619,0.0597549167415828,-0.4907310786652649,0,0,3,1,0
2.654863974563488,-0.9550131286465088,-0.2319857885054193,1,2,2,2,2
-0.3851900696076308,0.6533561702237206,0.7144282273254028,2,1,1,0,1
-0.285188291838844,-0.9550131286465088,-1.40176006228222,0,0,3,1,0
-0.0651843807475131,-0.9550131286465088,-1.437527617135263,0,0,3,1,0
-0.3751898918307522,-0.9550131286465088,0.4450856313761568,0,0,3,1,0
-0.7151959362446273,1.8938009383205248,1.180819584599378,3,3,0,3,3
-0.8851989584515648,2.487402191802662,2.506363538878261,3,3,0,3,3
-0.8951991362284435,0.6533561702237206,0.3933496362210517,2,1,1,0,1
-0.815197714013414,0.6533561702237206,1.0338508589939246,2,1,1,0,1
-0.8551984251209288,0.6533561702237206,0.0659332123087887,2,1,1,0,1
0.9648339302709908,-0.361411875164371,-0.2828234530997008,1,2,2,2,2
-0.2151870474006933,-0.9550131286465088,-0.8617137335384145,0,0,3,1,0
1.1148365969241711,-0.9550131286465088,-0.5764447717071486,1,2,2,2,2
0.2748216636663619,-0.361411875164371,-0.1550408563999145,0,0,3,1,0
0.0048168636906376,-0.9550131286465088,-0.4372034134821146,0,0,3,1,0
-0.9151994917822008,1.540739487763732,0.7562997967414664,3,3,0,3,3
-0.6551948695833552,0.3864372603459435,-0.106996609655009,2,1,1,0,1
2.0548533079507667,-0.9550131286465088,0.0988959536589986,1,2,2,2,2
-0.6851954029139912,0.0597549167415828,-0.1973837945197632,2,1,1,0,1
-0.6451946918064765,0.3864372603459435,1.0093675946513223,2,1,1,0,1
-0.4251907807151455,-0.9550131286465088,-0.66834395064223,0,0,3,1,0
2.33485828570337,-0.9550131286465088,-1.213235024302442,1,2,2,2,2
-0.7651968251290207,-0.361411875164371,-0.4929248591154012,0,0,3,1,0
0.9048328636097188,0.0597549167415828,0.0176196338333784,1,2,2,2,2
-0.2051868696238146,0.6533561702237206,1.0889613422069768,2,1,1,0,1
-0.5551930918145684,-0.361411875164371,-0.6156176857173519,0,0,3,1,0
-0.1251854474087851,0.3864372603459435,0.937974761229585,2,1,1,0,1
-0.3551895362769948,1.4012053057340357,1.0056447721903496,3,3,0,3,3
-0.8051975362365353,-0.361411875164371,-0.1151873336555475,0,0,3,1,0
-0.4251907807151455,-0.361411875164371,-0.7744336572188237,0,0,3,1,0
-0.4251907807151455,-0.361411875164371,0.40764884292213,2,1,1,0,1
-0.3351891807232374,-0.361411875164371,-0.5005075120237743,0,0,3,1,0
2.594862907902216,-0.9550131286465088,-1.1348462307879743,1,2,2,2,2
-0.3851900696076308,-0.9550131286465088,-0.5728816490946326,0,0,3,1,0
-0.9051993140053222,0.8790328929324327,0.7371708391995422,2,1,1,0,1
0.0048168636906376,0.3864372603459435,-0.0523363528639388,2,1,1,0,1
-0.69519558069087,-0.9550131286465088,-0.928290125182314,0,0,3,1,0
-0.1751863362931786,-0.9550131286465088,-0.5777115065679449,0,0,3,1,0
-0.815197714013414,0.3864372603459435,-0.3516167902377371,2,1,1,0,1
0.7648303747334173,-0.361411875164371,0.1193977646108282,1,2,2,2,2
-0.3451893585001161,-0.361411875164371,-0.6045341293680256,0,0,3,1,0
0.0348173970212736,-0.361411875164371,0.4236032368304535,2,1,1,0,1
2.024852774620131,-0.9550131286465088,-0.6779454691254478,1,2,2,2,2
0.1648197081206965,-0.361411875164371,-0.1378075515905938,0,0,3,1,0
1.714847263536892,-0.9550131286465088,0.1907064371863706,1,2,2,2,2
0.8748323302790827,-0.9550131286465088,-0.5175919515595192,1,2,2,2,2
0.7648303747334173,-0.9550131286465088,-1.1986277919076291,1,2,2,2,2
-0.5751934473683258,-0.9550131286465088,-1.823328309099467,0,0,3,1,0
-0.69519558069087,0.0597549167415828,-0.1918976919704648,2,1,1,0,1
-0.755196647352142,0.3864372603459435,0.11609444678689,2,1,1,0,1
-0.7051957584677486,0.6533561702237206,1.5471515222411532,2,1,1,0,1
-0.1351856251856638,0.0597549167415828,-0.2016677918602912,2,1,1,0,1
-0.2751881140619653,-0.9550131286465088,-1.6397951412189031,0,0,3,1,0
2.684864507894124,-0.9550131286465088,-1.5468578301139406,1,2,2,2,2
-0.8951991362284435,0.8790328929324327,0.9570519731457672,2,1,1,0,1
-0.815197714013414,0.3864372603459435,0.0219965438435491,2,1,1,0,1
0.834831619171568,0.0597549167415828,-0.0567813567600113,1,2,2,2,2
1.2548390858004723,-0.361411875164371,1.1884825559144674,2,1,1,0,1
-0.8551984251209288,1.074522962129674,1.2504620457034228,3,3,0,3,3
-0.9051993140053222,-0.361411875164371,-0.3947182051915623,0,0,3,1,0
0.6148277080802371,-0.361411875164371,-0.6389455760549543,0,0,3,1,0
-0.8751987806746861,0.6533561702237206,0.2700057758762884,2,1,1,0,1
-0.1351856251856638,0.0597549167415828,-0.1572083001364022,2,1,1,0,1
-0.7151959362446273,-0.361411875164371,-0.9061557783305904,0,0,3,1,0
-0.7051957584677486,-0.361411875164371,-1.14729130130141,0,0,3,1,0
2.1548550857195536,0.3864372603459435,-0.068492156719955,1,2,2,2,2
0.5348262858652076,-0.9550131286465088,-1.7304185243566417,0,0,3,1,0
-0.8551984251209288,2.340879925732843,1.9972235022629112,3,3,0,3,3
-0.7351962917983846,1.2469574237058587,1.0582810313391031,3,3,0,3,3
-0.2151870474006933,-0.361411875164371,-1.0565287122949891,0,0,3,1,0
1.9448513524051012,-0.9550131286465088,-0.7960247315740954,1,2,2,2,2
-0.4351909584920242,-0.9550131286465088,-0.4435040118744275,0,0,3,1,0
-0.6151941584758405,0.8790328929324327,0.9680429111296728,2,1,1,0,1
1.144837130254807,-0.9550131286465088,-0.5576166156516199,1,2,2,2,2
-0.7751970029058993,-0.361411875164371,-1.029887440826228,0,0,3,1,0
-0.1951866918469359,-0.9550131286465088,0.1445578782738999,0,0,3,1,0
-0.3251890029463588,-0.9550131286465088,-1.016580174158749,0,0,3,1,0
-0.535192736260811,0.3864372603459435,0.7512392154592358,2,1,1,0,1
-0.6251943362527191,1.7853068058198964,1.012525599723053,3,3,0,3,3
-0.6551948695833552,0.6533561702237206,0.1893405236332913,2,1,1,0,1
-0.8851989584515648,2.0892910075177658,1.8027785048932148,3,3,0,3,3
-0.755196647352142,-0.9550131286465088,-0.6450836243721584,0,0,3,1,0
-0.725196114021506,0.8790328929324327,1.381464479988256,2,1,1,0,1
-0.2651879362850867,-0.361411875164371,0.4416600862481745,2,1,1,0,1
1.204838196916079,-0.9550131286465088,-0.6679886843860934,1,2,2,2,2
-0.8051975362365353,0.8790328929324327,0.1289475579676003,2,1,1,0,1
-0.6251943362527191,-0.9550131286465088,-1.7691729258241249,0,0,3,1,0
-0.4951920251532963,1.4012053057340357,1.2392714266881708,3,3,0,3,3
-0.8851989584515648,0.8790328929324327,0.905425938831638,2,1,1,0,1
-0.7751970029058993,0.6533561702237206,0.5176888248722721,2,1,1,0,1
-0.8251978917902927,1.7853068058198964,1.3330054886924798,3,3,0,3,3
1.1848378413623215,-0.9550131286465088,-0.1036418271852213,1,2,2,2,2
-0.4651914918226603,0.0597549167415828,0.8205734105966382,2,1,1,0,1
0.4148241525426634,-0.361411875164371,-0.2478300534832679,0,0,3,1,0
-0.4951920251532963,1.074522962129674,1.4604078576749495,3,3,0,3,3
-0.8251978917902927,0.6533561702237206,1.091035970265689,2,1,1,0,1
0.2348209525588472,0.0597549167415828,0.2243904278895089,2,1,1,0,1
1.054835530262899,-0.361411875164371,-0.0323410003160831,1,2,2,2,2
1.8548497524131933,-0.9550131286465088,-0.6247897050813835,1,2,2,2,2
0.1748198858975752,0.0597549167415828,-0.3373652903752422,0,0,3,1,0
-0.1551859807394212,-0.9550131286465088,-0.2853551781350453,0,0,3,1,0
-0.3951902473845095,-0.9550131286465088,0.1866102396842163,0,0,3,1,0
0.6948291302952665,0.3864372603459435,1.417535423998303,2,1,1,0,1
-0.4551913140457816,0.0597549167415828,0.5333934320591476,2,1,1,0,1
-0.755196647352142,-0.361411875164371,-0.0948055925818392,0,0,3,1,0
0.6248278858571158,0.0597549167415828,-0.1083349986903973,2,1,1,0,1
1.3248403302386234,-0.9550131286465088,-0.3945744606580778,1,2,2,2,2
-0.8551984251209288,-0.361411875164371,-0.1705962334921891,0,0,3,1,0
0.2948220192201193,-0.361411875164371,-0.6274367898610612,0,0,3,1,0
-0.3151888251694801,-0.9550131286465088,-1.5254568353438211,0,0,3,1,0
-0.2951884696157227,-0.361411875164371,-0.346375517071443,0,0,3,1,0
-0.7451964695752633,1.2469574237058587,0.934386997739192,3,3,0,3,3
-0.8551984251209288,2.415973351122126,2.512221258245276,3,3,0,3,3
-0.9051993140053222,1.6681242156118123,1.1183514134330592,3,3,0,3,3
-0.7051957584677486,0.0597549167415828,-0.0873459018838682,2,1,1,0,1
-0.6351945140295978,0.6533561702237206,0.5369554502014545,2,1,1,0,1
1.924850996851344,-0.9550131286465088,-0.1149348215455636,1,2,2,2,2
0.834831619171568,-0.361411875164371,-1.258585142023292,1,2,2,2,2
-0.1451858029625425,0.0597549167415828,0.6071400558899712,2,1,1,0,1
-0.5951938029220831,-0.9550131286465088,-1.2322947451622477,0,0,3,1,0
-0.5151923807070536,1.7853068058198964,1.2604562892189886,3,3,0,3,3
1.7348476190906492,-0.9550131286465088,-1.2901610628675912,1,2,2,2,2
-0.6551948695833552,0.3864372603459435,-0.0903629640120198,2,1,1,0,1
0.1648197081206965,0.3864372603459435,0.656025606881785,2,1,1,0,1
1.9148508190744653,-0.9550131286465088,-1.217995237230167,1,2,2,2,2
-0.8351980695671714,0.6533561702237206,0.4678180055606822,2,1,1,0,1
2.1248545523889177,-0.9550131286465088,-0.4505296677321431,1,2,2,2,2
-0.755196647352142,0.3864372603459435,1.616213719522832,2,1,1,0,1
-0.6051939806989618,-0.361411875164371,0.0233759496188519,0,0,3,1,0
-0.9151994917822008,2.682892260999904,2.431401664617373,3,3,0,3,3
-0.725196114021506,-0.9550131286465088,-0.922987018138429,0,0,3,1,0
0.3148223747738767,-0.361411875164371,-0.8094070533268375,0,0,3,1,0
-0.2751881140619653,-0.9550131286465088,-1.6238677168306612,0,0,3,1,0
0.1348191747900604,-0.9550131286465088,0.0010992208830586,0,0,3,1,0
-0.9151994917822008,2.682892260999904,1.9167679343037327,3,3,0,3,3
-0.6851954029139912,2.2617254690939497,1.7013489247016542,3,3,0,3,3
1.7448477968675278,-0.9550131286465088,-1.0845690317200989,1,2,2,2,2
-0.8751987806746861,2.415973351122126,1.6922109730382917,3,3,0,3,3
-0.8251978917902927,1.7853068058198964,2.1145662607643434,3,3,0,3,3
-0.6351945140295978,0.6533561702237206,0.4832338230823375,2,1,1,0,1
1.7448477968675278,-0.9550131286465088,-1.230486679482837,1,2,2,2,2
-0.285188291838844,-0.361411875164371,-0.5215468274132501,0,0,3,1,0
2.2748572190420977,-0.9550131286465088,-0.7926028209078763,1,2,2,2,2
-0.8851989584515648,1.2469574237058587,0.5422328313461116,2,1,1,0,1
-0.6051939806989618,-0.9550131286465088,-1.2383168619858569,0,0,3,1,0
-0.8751987806746861,0.0597549167415828,0.207824024137347,2,1,1,0,1
0.3648232636582701,-0.9550131286465088,-1.4280027459328908,0,0,3,1,0
-0.5151923807070536,0.6533561702237206,-0.2944229552923824,2,1,1,0,1
0.0948184636825457,0.8790328929324327,0.2930426224917536,2,1,1,0,1
0.3248225525507554,-0.9550131286465088,-0.5207037096253713,0,0,3,1,0
-0.5951938029220831,-0.9550131286465088,-2.17526925535262,0,0,3,1,0
2.0948540190582814,-0.361411875164371,0.1902943340023093,1,2,2,2,2
2.7248652190016385,-0.9550131286465088,-1.0903846447246337,1,2,2,2,2
-0.8851989584515648,1.4012053057340357,0.2571900943943009,2,1,1,0,1
-0.9051993140053222,2.340879925732843,1.432014456597803,3,3,0,3,3
-0.8951991362284435,-0.9550131286465088,-1.0514904891421035,0,0,3,1,0
-0.8251978917902927,1.8938009383205248,3.361450631140813,3,3,0,3,3
-0.3551895362769948,-0.9550131286465088,-1.1991236116149206,0,0,3,1,0
2.324858107926491,-0.9550131286465088,-1.7740764166664815,1,2,2,2,2
-0.8451982473440501,1.994806559216173,1.3677786611617455,3,3,0,3,3
-0.8051975362365353,-0.9550131286465088,-0.4056833677301394,0,0,3,1,0
-0.8851989584515648,2.2617254690939497,3.5635743511925737,3,3,0,3,3
-0.5551930918145684,-0.9550131286465088,-1.2577836044067354,0,0,3,1,0
-0.7651968251290207,1.6681242156118123,1.15185871112899,3,3,0,3,3
0.4548248636501782,-0.9550131286465088,-1.0495169863010845,0,0,3,1,0
-0.1851865140700572,0.8790328929324327,1.6708143343690751,3,3,0,3,3
-0.8751987806746861,0.6533561702237206,0.3345623732382849,2,1,1,0,1
0.6248278858571158,-0.361411875164371,-0.9556797400824402,0,0,3,1,0
1.4648428191149248,-0.9550131286465088,0.44175387744191,1,2,2,2,2
-0.4051904251613882,1.074522962129674,1.0423194987609,2,1,1,0,1
-0.6151941584758405,-0.361411875164371,-0.1520719232003089,0,0,3,1,0
-0.1951866918469359,-0.9550131286465088,-1.2747885669795989,0,0,3,1,0
-0.8851989584515648,1.7853068058198964,1.630905709840142,3,3,0,3,3
-0.785197180682778,0.3864372603459435,-0.0354864424047306,2,1,1,0,1
-0.69519558069087,1.074522962129674,1.102097686952166,2,1,1,0,1
-0.8851989584515648,0.3864372603459435,0.7378466615465367,2,1,1,0,1
1.8148490413056784,-0.361411875164371,-0.4969830792585934,1,2,2,2,2
-0.725196114021506,0.6533561702237206,0.5114436090808491,2,1,1,0,1
0.5148259303114503,-0.9550131286465088,-1.645002081315016,0,0,3,1,0
-0.8851989584515648,0.3864372603459435,1.0645419297647536,2,1,1,0,1
-0.0851847363012704,-0.9550131286465088,-0.4321384758020726,0,0,3,1,0
-0.815197714013414,0.0597549167415828,1.0474012417233587,2,1,1,0,1
-0.8451982473440501,0.0597549167415828,-0.0204650673855985,2,1,1,0,1
0.304822196996998,0.0597549167415828,-0.0164638949687871,2,1,1,0,1
-0.3151888251694801,-0.361411875164371,-0.1013552599058397,0,0,3,1,0
-0.9051993140053222,0.6533561702237206,0.347329290020729,2,1,1,0,1
2.264857041265219,-0.9550131286465088,-0.3242857851623403,1,2,2,2,2
-0.9051993140053222,1.6681242156118123,1.266155683233542,3,3,0,3,3
0.3748234414351488,0.0597549167415828,-0.1419110563675452,2,1,1,0,1
-0.9051993140053222,2.0892910075177658,1.4788042722011707,3,3,0,3,3
-0.9051993140053222,-0.361411875164371,0.2274200214992282,2,1,1,0,1
-0.4651914918226603,-0.9550131286465088,-0.4392536960516037,0,0,3,1,0
-0.8851989584515648,-0.361411875164371,0.2017445010520609,2,1,1,0,1
-0.8951991362284435,0.3864372603459435,0.1847012111889741,2,1,1,0,1
2.8048666412166683,-0.9550131286465088,-0.6666958456168621,1,2,2,2,2
0.4148241525426634,-0.9550131286465088,-1.4472362189320909,0,0,3,1,0
-0.4551913140457816,0.3864372603459435,1.2999214231829228,2,1,1,0,1
-0.8351980695671714,0.6533561702237206,1.3896414163890354,2,1,1,0,1
-0.1451858029625425,-0.361411875164371,-0.3202024561396659,0,0,3,1,0
1.4148419302305315,-0.9550131286465088,-1.2068487603602804,1,2,2,2,2
1.284839619131109,-0.9550131286465088,-0.3827690667841384,1,2,2,2,2
-0.5651932695914471,-0.361411875164371,-0.0755473765388437,0,0,3,1,0
-0.1751863362931786,-0.361411875164371,-0.1217301245447988,0,0,3,1,0
1.4648428191149248,-0.361411875164371,0.4898986658036664,1,2,2,2,2
1.7348476190906492,-0.9550131286465088,-1.4274732530611955,1,2,2,2,2
-0.8251978917902927,3.923337029096708,4.028699211090585,3,3,0,3,3
-0.725196114021506,-0.361411875164371,-0.4221977249680639,0,0,3,1,0
-0.5251925584839323,-0.9550131286465088,-0.281482730891862,0,0,3,1,0
-0.725196114021506,1.6681242156118123,1.4686122981786476,3,3,0,3,3
1.2348387302467152,0.0597549167415828,0.3286275804969165,1,2,2,2,2
0.8148312636178107,-0.361411875164371,-0.7257034279710641,1,2,2,2,2
-0.0551842029706344,0.3864372603459435,0.9630944768656888,2,1,1,0,1
-0.2151870474006933,-0.361411875164371,0.6425630238569696,2,1,1,0,1
1.834849396859436,-0.9550131286465088,-1.4163696211626084,1,2,2,2,2
-0.535192736260811,0.3864372603459435,-0.2002325313560711,2,1,1,0,1
0.054817752575031,-0.9550131286465088,-0.5448957863629261,0,0,3,1,0
-0.815197714013414,0.3864372603459435,-0.3753343518003949,2,1,1,0,1
-0.5951938029220831,-0.9550131286465088,-1.3298038583437033,0,0,3,1,0
-0.3251890029463588,0.0597549167415828,1.1814417284820402,2,1,1,0,1
2.0448531301738884,0.3864372603459435,-0.1803660563108099,1,2,2,2,2
-0.0651843807475131,0.3864372603459435,-0.2189096851139841,2,1,1,0,1
-0.8351980695671714,1.074522962129674,0.6271229759588008,2,1,1,0,1
-0.5151923807070536,-0.361411875164371,-0.0255909682046198,0,0,3,1,0
-0.815197714013414,2.800074851207988,1.4885749224283351,3,3,0,3,3
-0.255187758508208,-0.9550131286465088,-0.3717477233355876,0,0,3,1,0
2.3848591745877634,-0.9550131286465088,-1.0264498656372465,1,2,2,2,2
-0.6151941584758405,0.8790328929324327,0.8249337089050901,2,1,1,0,1
-0.9051993140053222,2.0892910075177658,1.4726616026699135,3,3,0,3,3
-0.9051993140053222,1.8938009383205248,1.4778663724580807,3,3,0,3,3
-0.2451875807313293,-0.361411875164371,0.1294206484554826,0,0,3,1,0
-0.8751987806746861,2.555507533151824,2.178859834485385,3,3,0,3,3
1.0948362413704136,-0.361411875164371,0.264339838764602,1,2,2,2,2
0.1448193525669391,-0.9550131286465088,-0.6088076843359027,0,0,3,1,0
-0.7451964695752633,0.3864372603459435,-0.025782708068025,2,1,1,0,1
1.2548390858004723,-0.9550131286465088,-1.0768806923661596,1,2,2,2,2
-0.3251890029463588,1.074522962129674,0.024520094029072,2,1,1,0,1
-0.9051993140053222,-0.9550131286465088,-1.2405608782564927,0,0,3,1,0
-0.755196647352142,-0.361411875164371,-0.3480001642973934,0,0,3,1,0
1.4648428191149248,-0.9550131286465088,-0.6263287510748711,1,2,2,2,2
0.024817219244395,-0.9550131286465088,-1.2346773522956225,0,0,3,1,0
-0.815197714013414,0.8790328929324327,0.8322511014341967,2,1,1,0,1
0.1348191747900604,0.8790328929324327,0.7655068717994915,2,1,1,0,1
-0.3951902473845095,1.4012053057340357,0.8938353590862343,3,3,0,3,3
-0.0251836696399983,-0.9550131286465088,0.3088085100466888,0,0,3,1,0
-0.6151941584758405,0.6533561702237206,0.2583573121183976,2,1,1,0,1
-0.8051975362365353,0.8790328929324327,0.7157256934368907,2,1,1,0,1
-0.8951991362284435,0.3864372603459435,0.7373646051828068,2,1,1,0,1
-0.9051993140053222,2.2617254690939497,0.8056658401154315,3,3,0,3,3
-0.4951920251532963,-0.9550131286465088,-1.1476165653041466,0,0,3,1,0
-0.8851989584515648,-0.9550131286465088,-1.6455246623165225,0,0,3,1,0
1.544844241329954,-0.361411875164371,-0.1077093018511246,1,2,2,2,2
-0.505192202930175,1.4012053057340357,1.231565341240548,3,3,0,3,3
0.8448317969484467,-0.9550131286465088,-0.0466180405854391,1,2,2,2,2
-0.005183314086241,0.0597549167415828,0.2478458331186755,2,1,1,0,1
0.1748198858975752,0.3864372603459435,0.2625623616791904,2,1,1,0,1
-0.6351945140295978,0.6533561702237206,0.8844828727181654,2,1,1,0,1
-0.6651950473602338,1.540739487763732,1.2124527872699575,3,3,0,3,3
-0.4051904251613882,0.0597549167415828,0.600423497142745,2,1,1,0,1
0.9148330413865976,0.0597549167415828,0.1937989476051319,1,2,2,2,2
-0.4951920251532963,0.6533561702237206,0.822505261660978,2,1,1,0,1
-0.4351909584920242,0.3864372603459435,0.5559649831609277,2,1,1,0,1
-0.7051957584677486,0.3864372603459435,0.0315603605046473,2,1,1,0,1
-0.1751863362931786,0.6533561702237206,1.162173795433093,2,1,1,0,1
-0.1151852696319065,-0.361411875164371,-0.3080933432976961,0,0,3,1,0
2.8048666412166683,-0.9550131286465088,-1.1880420342421287,1,2,2,2,2
2.33485828570337,-0.9550131286465088,-1.26045855585498,1,2,2,2,2
-0.4951920251532963,1.6681242156118123,0.9417426390863212,3,3,0,3,3
-0.6251943362527191,-0.361411875164371,0.1629660330466742,2,1,1,0,1
0.9148330413865976,-0.9550131286465088,-0.9648888125884464,1,2,2,2,2
1.42484210800741,-0.361411875164371,-0.750115976255403,1,2,2,2,2
-0.8351980695671714,1.540739487763732,1.0080531342486427,3,3,0,3,3
1.27483944135423,-0.361411875164371,0.6719424389398058,1,2,2,2,2
0.1848200636744538,0.0597549167415828,0.5620797327373664,2,1,1,0,1
1.8548497524131933,-0.9550131286465088,-1.3164063361062552,1,2,2,2,2
2.2548568634883406,-0.9550131286465088,-0.6904264676091184,1,2,2,2,2
-0.8551984251209288,0.0597549167415828,0.7647627513421371,2,1,1,0,1
-0.9051993140053222,0.6533561702237206,1.0924068757656449,2,1,1,0,1
1.674846552429377,-0.361411875164371,0.2300216296428859,1,2,2,2,2
-0.285188291838844,0.6533561702237206,1.1507224280141577,2,1,1,0,1
-0.8351980695671714,1.4012053057340357,2.266055255021495,3,3,0,3,3
0.4948255747576929,-0.9550131286465088,-1.4192455584994874,0,0,3,1,0
-0.4151906029382669,-0.361411875164371,0.3747358632348943,2,1,1,0,1
-0.8451982473440501,1.2469574237058587,1.0170153120703442,3,3,0,3,3
0.6248278858571158,-0.361411875164371,-0.6124655138616384,0,0,3,1,0
0.1648197081206965,-0.361411875164371,-0.2471585390211757,0,0,3,1,0
0.7048293080721452,0.0597549167415828,0.5844185796280496,2,1,1,0,1
2.3948593523646418,-0.9550131286465088,-0.3052151297423571,1,2,2,2,2
1.334840508015502,-0.9550131286465088,-1.471201831239416,1,2,2,2,2
-0.1851865140700572,-0.361411875164371,-0.3982481172404015,0,0,3,1,0
-0.4151906029382669,0.3864372603459435,-0.2039244318431951,2,1,1,0,1
0.0648179303519097,0.0597549167415828,0.3444219498779662,2,1,1,0,1
-0.7751970029058993,0.0597549167415828,1.389074190592423,2,1,1,0,1
1.0448353524860203,-0.9550131286465088,-1.3322642990927267,1,2,2,2,2
-0.8951991362284435,2.0892910075177658,1.2912464723741277,3,3,0,3,3
-0.6151941584758405,-0.361411875164371,-0.1555987720315339,0,0,3,1,0
-0.7151959362446273,0.3864372603459435,0.7672376758681319,2,1,1,0,1
-0.6851954029139912,0.0597549167415828,1.4683385268558364,2,1,1,0,1
-0.8451982473440501,0.0597549167415828,-1.1150643037163304,0,0,3,1,0
1.204838196916079,-0.9550131286465088,-0.4190228341446764,1,2,2,2,2
-0.8351980695671714,0.8790328929324327,0.1813471319586116,2,1,1,0,1
-0.815197714013414,0.6533561702237206,0.9194094627633068,2,1,1,0,1
-0.9051993140053222,1.6681242156118123,1.329228585839132,3,3,0,3,3
-0.8451982473440501,1.4012053057340357,1.5088993837462057,3,3,0,3,3
-0.8951991362284435,0.3864372603459435,0.2909201301721862,2,1,1,0,1
-0.5251925584839323,-0.9550131286465088,-1.163009190855136,0,0,3,1,0
-0.7451964695752633,0.3864372603459435,0.4658311017909659,2,1,1,0,1
-0.8451982473440501,3.6031758580864017,3.377534899846446,3,3,0,3,3
-0.8451982473440501,1.4012053057340357,1.3458549679476193,3,3,0,3,3
-0.7351962917983846,-0.9550131286465088,-2.217163764150777,0,0,3,1,0
0.2448211303357259,-0.9550131286465088,-0.0980860163452146,0,0,3,1,0
1.304839974684866,-0.9550131286465088,-0.503305414389339,1,2,2,2,2
-0.2151870474006933,0.0597549167415828,0.7457840974091059,2,1,1,0,1
-0.4151906029382669,-0.361411875164371,0.8398118147069588,2,1,1,0,1
-0.035183847416877,0.8790328929324327,1.1236916550375264,2,1,1,0,1
-0.8451982473440501,1.4012053057340357,0.9322655681277922,3,3,0,3,3
1.5048435302224394,-0.9550131286465088,-0.6706316166623899,1,2,2,2,2
-0.4551913140457816,0.8790328929324327,0.6327094353615822,2,1,1,0,1
0.1448193525669391,-0.9550131286465088,-1.4192455584994874,0,0,3,1,0
-0.4751916695995389,0.8790328929324327,0.9744175664049838,2,1,1,0,1
-0.2751881140619653,-0.9550131286465088,-0.2800509771296094,0,0,3,1,0
1.144837130254807,-0.361411875164371,-0.3294321298571709,1,2,2,2,2
-0.815197714013414,0.6533561702237206,0.5919598625135543,2,1,1,0,1
0.2248207747819685,-0.361411875164371,-0.1426689446458473,0,0,3,1,0
1.4948433524455609,-0.9550131286465088,-1.0834967350800542,1,2,2,2,2
0.7048293080721452,-0.9550131286465088,-0.667101215045406,1,2,2,2,2
-0.755196647352142,1.074522962129674,1.5255216103035092,3,3,0,3,3
